File Name,Positive Prompt,Negative Prompt,Aspect Ratio,Width (pixels),Height (pixels),Model Configurations
00018-3419355904.png,"Film noir style 1 girl, full-body ,masterpiece, best quality, high resolution, 8K, HDR, bloom, sun light, raytracing, detailed shadows, intricate tree shadow, bokeh, depth of field, film photography, film grain, glare, (wind:0.8), detailed hair, beautiful face, beautiful girl, ultra detailed eyes, cinematic lighting, (hyperdetailed:1.15), outdoors . Monochrome, high contrast, dramatic shadows, 1940s style, mysterious, cinematic","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic, vibrant, colorful, (worst quality:2.00), (low quality:2.00), (normal quality:2.00), low-res,text,watermark",0.75,768,1024,"Steps: 20, Sampler: DPM++ 2M Karras, CFG scale: 7, Seed: 3419355904, Size: 768x1024, Model hash: 31e35c80fc, Model: sd_xl_base_1.0, Style Selector Enabled: True, Style Selector Randomize: False, Style Selector Style: Film Noir, Version: v1.6.0"
00019-2387119559.png,"concept art of a giant tower that goes from the ground to the sky in the gothic style, surpassing the clouds, clouds making a circle around the tower, demons flying in a hellish and reddish environment, view from below, artstation","20, Sampler",0.6666666666666666,512,768,"Steps: 20, Sampler: DPM++ 2M Karras, CFG scale: 7, Seed: 2387119559, Size: 512x768, Model hash: cbb4262126, Model: SDWorldLandmarks, Style Selector Enabled: True, Style Selector Randomize: False, Style Selector Style: base, Version: v1.6.0"
00019-2494973563.png,"Film noir style 1 girl, full-body ,masterpiece, best quality, high resolution, 8K, HDR, bloom, sun light, raytracing, detailed shadows, intricate tree shadow, bokeh, depth of field, film photography, film grain, glare, (wind:0.8), detailed hair, beautiful face, beautiful girl, ultra detailed eyes, cinematic lighting, (hyperdetailed:1.15), outdoors . Monochrome, high contrast, dramatic shadows, 1940s style, mysterious, cinematic","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic, vibrant, colorful, (worst quality:2.00), (low quality:2.00), (normal quality:2.00), low-res,text,watermark",0.75,768,1024,"Steps: 20, Sampler: DPM++ 2M Karras, CFG scale: 7, Seed: 2494973563, Size: 768x1024, Model hash: 31e35c80fc, Model: sd_xl_base_1.0, Style Selector Enabled: True, Style Selector Randomize: False, Style Selector Style: Film Noir, ADetailer model: face_yolov8n.pt, ADetailer confidence: 0.3, ADetailer dilate/erode: 4, ADetailer mask blur: 4, ADetailer denoising strength: 0.4, ADetailer inpaint only masked: True, ADetailer inpaint padding: 32, ADetailer version: 23.9.3, Version: v1.6.0"
00019-3233469626.png,"cinematic film still a cute  holding a basket of chocolates next to a lamp on a wall with a white background and a white brick wall, Chen Lin, trending on art station, a photorealistic painting, interactive art . shallow depth of field, vignette, highly detailed, high budget, bokeh, cinemascope, moody, epic, gorgeous, film grain, grainy","anime, cartoon, graphic, text, painting, crayon, graphite, abstract, glitch, deformed, mutated, ugly, disfigured, (((nude))),((naked)),((signature)),((logo)),(((nipples))),ng_deepnegative_v1_75t,(badhandv4:1.2),(worst quality:2),(low quality:2),(normal quality:2),lowres,bad anatomy,bad hands,((monochrome)),((grayscale)),((watermark)),asian,black",1.0,512,512,"Steps: 25, Sampler: DPM++ 2M Karras, CFG scale: 7, Seed: 3233469626, Size: 512x512, Model hash: 15012c538f, Model: realisticVisionV51_v51VAE, Style Selector Enabled: True, Style Selector Randomize: False, Style Selector Style: Cinematic, Version: v1.6.0"
00020-2494973564.png,"Film noir style 1 girl, full-body ,masterpiece, best quality, high resolution, 8K, HDR, bloom, sun light, raytracing, detailed shadows, intricate tree shadow, bokeh, depth of field, film photography, film grain, glare, (wind:0.8), detailed hair, beautiful face, beautiful girl, ultra detailed eyes, cinematic lighting, (hyperdetailed:1.15), outdoors . Monochrome, high contrast, dramatic shadows, 1940s style, mysterious, cinematic","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic, vibrant, colorful, (worst quality:2.00), (low quality:2.00), (normal quality:2.00), low-res,text,watermark",0.75,768,1024,"Steps: 20, Sampler: DPM++ 2M Karras, CFG scale: 7, Seed: 2494973564, Size: 768x1024, Model hash: 31e35c80fc, Model: sd_xl_base_1.0, Style Selector Enabled: True, Style Selector Randomize: False, Style Selector Style: Film Noir, ADetailer model: face_yolov8n.pt, ADetailer confidence: 0.3, ADetailer dilate/erode: 4, ADetailer mask blur: 4, ADetailer denoising strength: 0.4, ADetailer inpaint only masked: True, ADetailer inpaint padding: 32, ADetailer version: 23.9.3, Version: v1.6.0"
00020-3233469627.png,"cinematic film still a cute  holding a basket of chocolates next to a lamp on a wall with a white background and a white brick wall, Chen Lin, trending on art station, a photorealistic painting, interactive art . shallow depth of field, vignette, highly detailed, high budget, bokeh, cinemascope, moody, epic, gorgeous, film grain, grainy","anime, cartoon, graphic, text, painting, crayon, graphite, abstract, glitch, deformed, mutated, ugly, disfigured, (((nude))),((naked)),((signature)),((logo)),(((nipples))),ng_deepnegative_v1_75t,(badhandv4:1.2),(worst quality:2),(low quality:2),(normal quality:2),lowres,bad anatomy,bad hands,((monochrome)),((grayscale)),((watermark)),asian,black",1.0,512,512,"Steps: 25, Sampler: DPM++ 2M Karras, CFG scale: 7, Seed: 3233469627, Size: 512x512, Model hash: 15012c538f, Model: realisticVisionV51_v51VAE, Style Selector Enabled: True, Style Selector Randomize: False, Style Selector Style: Cinematic, Version: v1.6.0"
00020-899657979.png,"cinematic film still concept art of a giant tower that goes from the ground to the sky in the gothic style, surpassing the clouds, clouds making a circle around the tower, demons flying in a hellish and reddish environment, view from below, artstation,detailed . shallow depth of field, vignette, highly detailed, high budget, bokeh, cinemascope, moody, epic, gorgeous, film grain, grainy","anime, cartoon, graphic, text, painting, crayon, graphite, abstract, glitch, deformed, mutated, ugly, disfigured, 2d,ugly,text,watermarks",0.6666666666666666,512,768,"Steps: 25, Sampler: DPM++ 2M Karras, CFG scale: 7, Seed: 899657979, Size: 512x768, Model hash: cbb4262126, Model: SDWorldLandmarks, Style Selector Enabled: True, Style Selector Randomize: False, Style Selector Style: Cinematic, Version: v1.6.0"
00021-2865162878.png,"line art drawing 1 girl, full-body ,masterpiece, best quality, high resolution, 8K, HDR, bloom, sun light, raytracing, detailed shadows, intricate tree shadow, bokeh, depth of field, film photography, film grain, glare, (wind:0.8), detailed hair, beautiful face, beautiful girl, ultra detailed eyes, cinematic lighting, (hyperdetailed:1.15), outdoors . professional, sleek, modern, minimalist, graphic, line art, vector graphics","anime, photorealistic, 35mm film, deformed, glitch, blurry, noisy, off-center, deformed, cross-eyed, closed eyes, bad anatomy, ugly, disfigured, mutated, realism, realistic, impressionism, expressionism, oil, acrylic, (worst quality:2.00), (low quality:2.00), (normal quality:2.00), low-res,text,watermark",0.75,768,1024,"Steps: 25, Sampler: DPM++ 2M Karras, CFG scale: 7, Seed: 2865162878, Size: 768x1024, Model hash: 31e35c80fc, Model: sd_xl_base_1.0, Style Selector Enabled: True, Style Selector Randomize: False, Style Selector Style: Line Art, ADetailer model: face_yolov8n.pt, ADetailer confidence: 0.3, ADetailer dilate/erode: 4, ADetailer mask blur: 4, ADetailer denoising strength: 0.4, ADetailer inpaint only masked: True, ADetailer inpaint padding: 32, ADetailer version: 23.9.3, Version: v1.6.0"
00021-3233469628.png,"cinematic film still a cute  holding a basket of chocolates next to a lamp on a wall with a white background and a white brick wall, Chen Lin, trending on art station, a photorealistic painting, interactive art . shallow depth of field, vignette, highly detailed, high budget, bokeh, cinemascope, moody, epic, gorgeous, film grain, grainy","anime, cartoon, graphic, text, painting, crayon, graphite, abstract, glitch, deformed, mutated, ugly, disfigured, (((nude))),((naked)),((signature)),((logo)),(((nipples))),ng_deepnegative_v1_75t,(badhandv4:1.2),(worst quality:2),(low quality:2),(normal quality:2),lowres,bad anatomy,bad hands,((monochrome)),((grayscale)),((watermark)),asian,black",1.0,512,512,"Steps: 25, Sampler: DPM++ 2M Karras, CFG scale: 7, Seed: 3233469628, Size: 512x512, Model hash: 15012c538f, Model: realisticVisionV51_v51VAE, Style Selector Enabled: True, Style Selector Randomize: False, Style Selector Style: Cinematic, Version: v1.6.0"
00021-899657980.png,"cinematic film still concept art of a giant tower that goes from the ground to the sky in the gothic style, surpassing the clouds, clouds making a circle around the tower, demons flying in a hellish and reddish environment, view from below, artstation,detailed . shallow depth of field, vignette, highly detailed, high budget, bokeh, cinemascope, moody, epic, gorgeous, film grain, grainy","anime, cartoon, graphic, text, painting, crayon, graphite, abstract, glitch, deformed, mutated, ugly, disfigured, 2d,ugly,text,watermarks",0.6666666666666666,512,768,"Steps: 25, Sampler: DPM++ 2M Karras, CFG scale: 7, Seed: 899657980, Size: 512x768, Model hash: cbb4262126, Model: SDWorldLandmarks, Style Selector Enabled: True, Style Selector Randomize: False, Style Selector Style: Cinematic, Version: v1.6.0"
00022-1466522705.png,cinematic film still Robotics Design:,No negative prompt,1.0,768,768,"Steps: 25, Sampler: DPM++ 2M Karras, CFG scale: 7, Seed: 1466522705, Size: 768x768, Model hash: 15012c538f, Model: realisticVisionV51_v51VAE, Style Selector Enabled: True, Style Selector Randomize: False, Style Selector Style: Cinematic, Version: v1.6.0"
00022-2394123936.png,"Thick layered papercut art of concept art of a giant Arabic tower that goes from the ground to the sky in the Islamic  style, surpassing the clouds, clouds making a circle around the tower, demons flying in a hellish and reddish environment, view from below, artstation,detailed . Deep 3D, volumetric, dimensional, depth, thick paper, high stack, heavy texture, tangible layers","2D, flat, thin paper, low stack, smooth texture, painting, drawing, photo, deformed, 2d,ugly,text,watermarks",1.5,768,512,"Steps: 25, Sampler: DPM++ 2M Karras, CFG scale: 7, Seed: 2394123936, Size: 768x512, Model hash: cbb4262126, Model: SDWorldLandmarks, Style Selector Enabled: True, Style Selector Randomize: True, Style Selector Style: Dystopian, Version: v1.6.0"
00022-2865162879.png,"line art drawing 1 girl, full-body ,masterpiece, best quality, high resolution, 8K, HDR, bloom, sun light, raytracing, detailed shadows, intricate tree shadow, bokeh, depth of field, film photography, film grain, glare, (wind:0.8), detailed hair, beautiful face, beautiful girl, ultra detailed eyes, cinematic lighting, (hyperdetailed:1.15), outdoors . professional, sleek, modern, minimalist, graphic, line art, vector graphics","anime, photorealistic, 35mm film, deformed, glitch, blurry, noisy, off-center, deformed, cross-eyed, closed eyes, bad anatomy, ugly, disfigured, mutated, realism, realistic, impressionism, expressionism, oil, acrylic, (worst quality:2.00), (low quality:2.00), (normal quality:2.00), low-res,text,watermark",0.75,768,1024,"Steps: 25, Sampler: DPM++ 2M Karras, CFG scale: 7, Seed: 2865162879, Size: 768x1024, Model hash: 31e35c80fc, Model: sd_xl_base_1.0, Style Selector Enabled: True, Style Selector Randomize: False, Style Selector Style: Line Art, ADetailer model: face_yolov8n.pt, ADetailer confidence: 0.3, ADetailer dilate/erode: 4, ADetailer mask blur: 4, ADetailer denoising strength: 0.4, ADetailer inpaint only masked: True, ADetailer inpaint padding: 32, ADetailer version: 23.9.3, Version: v1.6.0"
00023-1466522706.png,cinematic film still Robotics Design:,No negative prompt,1.0,768,768,"Steps: 25, Sampler: DPM++ 2M Karras, CFG scale: 7, Seed: 1466522706, Size: 768x768, Model hash: 15012c538f, Model: realisticVisionV51_v51VAE, Style Selector Enabled: True, Style Selector Randomize: False, Style Selector Style: Cinematic, Version: v1.6.0"
00023-2394123937.png,"Thick layered papercut art of concept art of a giant Arabic tower that goes from the ground to the sky in the Islamic  style, surpassing the clouds, clouds making a circle around the tower, demons flying in a hellish and reddish environment, view from below, artstation,detailed . Deep 3D, volumetric, dimensional, depth, thick paper, high stack, heavy texture, tangible layers","2D, flat, thin paper, low stack, smooth texture, painting, drawing, photo, deformed, 2d,ugly,text,watermarks",1.5,768,512,"Steps: 25, Sampler: DPM++ 2M Karras, CFG scale: 7, Seed: 2394123937, Size: 768x512, Model hash: cbb4262126, Model: SDWorldLandmarks, Style Selector Enabled: True, Style Selector Randomize: True, Style Selector Style: Dystopian, Version: v1.6.0"
00023-2865162880.png,"line art drawing 1 girl, full-body ,masterpiece, best quality, high resolution, 8K, HDR, bloom, sun light, raytracing, detailed shadows, intricate tree shadow, bokeh, depth of field, film photography, film grain, glare, (wind:0.8), detailed hair, beautiful face, beautiful girl, ultra detailed eyes, cinematic lighting, (hyperdetailed:1.15), outdoors . professional, sleek, modern, minimalist, graphic, line art, vector graphics","anime, photorealistic, 35mm film, deformed, glitch, blurry, noisy, off-center, deformed, cross-eyed, closed eyes, bad anatomy, ugly, disfigured, mutated, realism, realistic, impressionism, expressionism, oil, acrylic, (worst quality:2.00), (low quality:2.00), (normal quality:2.00), low-res,text,watermark",0.75,768,1024,"Steps: 25, Sampler: DPM++ 2M Karras, CFG scale: 7, Seed: 2865162880, Size: 768x1024, Model hash: 31e35c80fc, Model: sd_xl_base_1.0, Style Selector Enabled: True, Style Selector Randomize: False, Style Selector Style: Line Art, ADetailer model: face_yolov8n.pt, ADetailer confidence: 0.3, ADetailer dilate/erode: 4, ADetailer mask blur: 4, ADetailer denoising strength: 0.4, ADetailer inpaint only masked: True, ADetailer inpaint padding: 32, ADetailer version: 23.9.3, Version: v1.6.0"
00024-1466522707.png,cinematic film still Robotics Design:,No negative prompt,1.0,768,768,"Steps: 25, Sampler: DPM++ 2M Karras, CFG scale: 7, Seed: 1466522707, Size: 768x768, Model hash: 15012c538f, Model: realisticVisionV51_v51VAE, Style Selector Enabled: True, Style Selector Randomize: False, Style Selector Style: Cinematic, Version: v1.6.0"
00024-2865162881.png,"line art drawing 1 girl, full-body ,masterpiece, best quality, high resolution, 8K, HDR, bloom, sun light, raytracing, detailed shadows, intricate tree shadow, bokeh, depth of field, film photography, film grain, glare, (wind:0.8), detailed hair, beautiful face, beautiful girl, ultra detailed eyes, cinematic lighting, (hyperdetailed:1.15), outdoors . professional, sleek, modern, minimalist, graphic, line art, vector graphics","anime, photorealistic, 35mm film, deformed, glitch, blurry, noisy, off-center, deformed, cross-eyed, closed eyes, bad anatomy, ugly, disfigured, mutated, realism, realistic, impressionism, expressionism, oil, acrylic, (worst quality:2.00), (low quality:2.00), (normal quality:2.00), low-res,text,watermark",0.75,768,1024,"Steps: 25, Sampler: DPM++ 2M Karras, CFG scale: 7, Seed: 2865162881, Size: 768x1024, Model hash: 31e35c80fc, Model: sd_xl_base_1.0, Style Selector Enabled: True, Style Selector Randomize: False, Style Selector Style: Line Art, ADetailer model: face_yolov8n.pt, ADetailer confidence: 0.3, ADetailer dilate/erode: 4, ADetailer mask blur: 4, ADetailer denoising strength: 0.4, ADetailer inpaint only masked: True, ADetailer inpaint padding: 32, ADetailer version: 23.9.3, Version: v1.6.0"
00024-3430673118.png,"ethereal fantasy concept art of  concept art of a giant Arabic tower that goes from the ground to the sky in the Islamic  style, surpassing the clouds, clouds making a circle around the tower, demons flying in a hellish and reddish environment, view from below, artstation,detailed . magnificent, celestial, ethereal, painterly, epic, majestic, magical, fantasy art, cover art, dreamy","photographic, realistic, realism, 35mm film, dslr, cropped, frame, text, deformed, glitch, noise, noisy, off-center, deformed, cross-eyed, closed eyes, bad anatomy, ugly, disfigured, sloppy, duplicate, mutated, black and white, 2d,ugly,text,watermarks",1.0,1024,1024,"Steps: 25, Sampler: DPM++ 2M Karras, CFG scale: 7, Seed: 3430673118, Size: 1024x1024, Model hash: cbb4262126, Model: SDWorldLandmarks, Style Selector Enabled: True, Style Selector Randomize: True, Style Selector Style: Fantasy Art, Version: v1.6.0"
00025-1466522708.png,cinematic film still Robotics Design:,No negative prompt,1.0,768,768,"Steps: 25, Sampler: DPM++ 2M Karras, CFG scale: 7, Seed: 1466522708, Size: 768x768, Model hash: 15012c538f, Model: realisticVisionV51_v51VAE, Style Selector Enabled: True, Style Selector Randomize: False, Style Selector Style: Cinematic, Version: v1.6.0"
00025-2507346463.png,"HDR photo of 1 girl, full-body ,masterpiece, best quality, high resolution, 8K, HDR, bloom, sun light, raytracing, detailed shadows, intricate tree shadow, bokeh, depth of field, film photography, film grain, glare, (wind:0.8), detailed hair, beautiful face, beautiful girl, ultra detailed eyes, cinematic lighting, (hyperdetailed:1.15), outdoors . High dynamic range, vivid, rich details, clear shadows and highlights, realistic, intense, enhanced contrast, highly detailed","flat, low contrast, oversaturated, underexposed, overexposed, blurred, noisy, (worst quality:2.00), (low quality:2.00), (normal quality:2.00), low-res,text,watermark",0.75,768,1024,"Steps: 25, Sampler: DPM++ 2M Karras, CFG scale: 7, Seed: 2507346463, Size: 768x1024, Model hash: 31e35c80fc, Model: sd_xl_base_1.0, Style Selector Enabled: True, Style Selector Randomize: False, Style Selector Style: HDR, ADetailer model: face_yolov8n.pt, ADetailer confidence: 0.3, ADetailer dilate/erode: 4, ADetailer mask blur: 4, ADetailer denoising strength: 0.4, ADetailer inpaint only masked: True, ADetailer inpaint padding: 32, ADetailer version: 23.9.3, Version: v1.6.0"
00025-3430673119.png,"ethereal fantasy concept art of  concept art of a giant Arabic tower that goes from the ground to the sky in the Islamic  style, surpassing the clouds, clouds making a circle around the tower, demons flying in a hellish and reddish environment, view from below, artstation,detailed . magnificent, celestial, ethereal, painterly, epic, majestic, magical, fantasy art, cover art, dreamy","photographic, realistic, realism, 35mm film, dslr, cropped, frame, text, deformed, glitch, noise, noisy, off-center, deformed, cross-eyed, closed eyes, bad anatomy, ugly, disfigured, sloppy, duplicate, mutated, black and white, 2d,ugly,text,watermarks",1.0,1024,1024,"Steps: 25, Sampler: DPM++ 2M Karras, CFG scale: 7, Seed: 3430673119, Size: 1024x1024, Model hash: cbb4262126, Model: SDWorldLandmarks, Style Selector Enabled: True, Style Selector Randomize: True, Style Selector Style: Fantasy Art, Version: v1.6.0"
00026-1466522705.png,cinematic film still Title: Portrait of a Beautiful Young Woman,No negative prompt,1.0,768,768,"Steps: 25, Sampler: DPM++ 2M Karras, CFG scale: 7, Seed: 1466522705, Size: 768x768, Model hash: 15012c538f, Model: realisticVisionV51_v51VAE, Style Selector Enabled: True, Style Selector Randomize: False, Style Selector Style: Cinematic, Version: v1.6.0"
00026-20241250.png,"Silhouette style concept art of a giant Arabic tower that goes from the ground to the sky in the Islamic  style, surpassing the clouds, clouds making a circle around the tower, demons flying in a hellish and reddish environment, view from below, artstation,detailed . High contrast, minimalistic, black and white, stark, dramatic","ugly, deformed, noisy, blurry, low contrast, color, realism, photorealistic, 2d,ugly,text,watermarks",1.0,512,512,"Steps: 25, Sampler: DPM++ 2M Karras, CFG scale: 7, Seed: 20241250, Size: 512x512, Model hash: cbb4262126, Model: SDWorldLandmarks, Style Selector Enabled: True, Style Selector Randomize: True, Style Selector Style: Digital Art, Version: v1.6.0"
00026-2507346464.png,"HDR photo of 1 girl, full-body ,masterpiece, best quality, high resolution, 8K, HDR, bloom, sun light, raytracing, detailed shadows, intricate tree shadow, bokeh, depth of field, film photography, film grain, glare, (wind:0.8), detailed hair, beautiful face, beautiful girl, ultra detailed eyes, cinematic lighting, (hyperdetailed:1.15), outdoors . High dynamic range, vivid, rich details, clear shadows and highlights, realistic, intense, enhanced contrast, highly detailed","flat, low contrast, oversaturated, underexposed, overexposed, blurred, noisy, (worst quality:2.00), (low quality:2.00), (normal quality:2.00), low-res,text,watermark",0.75,768,1024,"Steps: 25, Sampler: DPM++ 2M Karras, CFG scale: 7, Seed: 2507346464, Size: 768x1024, Model hash: 31e35c80fc, Model: sd_xl_base_1.0, Style Selector Enabled: True, Style Selector Randomize: False, Style Selector Style: HDR, ADetailer model: face_yolov8n.pt, ADetailer confidence: 0.3, ADetailer dilate/erode: 4, ADetailer mask blur: 4, ADetailer denoising strength: 0.4, ADetailer inpaint only masked: True, ADetailer inpaint padding: 32, ADetailer version: 23.9.3, Version: v1.6.0"
00027-1466522706.png,cinematic film still Title: Portrait of a Beautiful Young Woman,No negative prompt,1.0,768,768,"Steps: 25, Sampler: DPM++ 2M Karras, CFG scale: 7, Seed: 1466522706, Size: 768x768, Model hash: 15012c538f, Model: realisticVisionV51_v51VAE, Style Selector Enabled: True, Style Selector Randomize: False, Style Selector Style: Cinematic, Version: v1.6.0"
00027-20241251.png,"Silhouette style concept art of a giant Arabic tower that goes from the ground to the sky in the Islamic  style, surpassing the clouds, clouds making a circle around the tower, demons flying in a hellish and reddish environment, view from below, artstation,detailed . High contrast, minimalistic, black and white, stark, dramatic","ugly, deformed, noisy, blurry, low contrast, color, realism, photorealistic, 2d,ugly,text,watermarks",1.0,512,512,"Steps: 25, Sampler: DPM++ 2M Karras, CFG scale: 7, Seed: 20241251, Size: 512x512, Model hash: cbb4262126, Model: SDWorldLandmarks, Style Selector Enabled: True, Style Selector Randomize: True, Style Selector Style: Digital Art, Version: v1.6.0"
00027-2507346465.png,"HDR photo of 1 girl, full-body ,masterpiece, best quality, high resolution, 8K, HDR, bloom, sun light, raytracing, detailed shadows, intricate tree shadow, bokeh, depth of field, film photography, film grain, glare, (wind:0.8), detailed hair, beautiful face, beautiful girl, ultra detailed eyes, cinematic lighting, (hyperdetailed:1.15), outdoors . High dynamic range, vivid, rich details, clear shadows and highlights, realistic, intense, enhanced contrast, highly detailed","flat, low contrast, oversaturated, underexposed, overexposed, blurred, noisy, (worst quality:2.00), (low quality:2.00), (normal quality:2.00), low-res,text,watermark",0.75,768,1024,"Steps: 25, Sampler: DPM++ 2M Karras, CFG scale: 7, Seed: 2507346465, Size: 768x1024, Model hash: 31e35c80fc, Model: sd_xl_base_1.0, Style Selector Enabled: True, Style Selector Randomize: False, Style Selector Style: HDR, ADetailer model: face_yolov8n.pt, ADetailer confidence: 0.3, ADetailer dilate/erode: 4, ADetailer mask blur: 4, ADetailer denoising strength: 0.4, ADetailer inpaint only masked: True, ADetailer inpaint padding: 32, ADetailer version: 23.9.3, Version: v1.6.0"
00028-1466522707.png,cinematic film still Title: Portrait of a Beautiful Young Woman,No negative prompt,1.0,768,768,"Steps: 25, Sampler: DPM++ 2M Karras, CFG scale: 7, Seed: 1466522707, Size: 768x768, Model hash: 15012c538f, Model: realisticVisionV51_v51VAE, Style Selector Enabled: True, Style Selector Randomize: False, Style Selector Style: Cinematic, Version: v1.6.0"
00028-2507346466.png,"HDR photo of 1 girl, full-body ,masterpiece, best quality, high resolution, 8K, HDR, bloom, sun light, raytracing, detailed shadows, intricate tree shadow, bokeh, depth of field, film photography, film grain, glare, (wind:0.8), detailed hair, beautiful face, beautiful girl, ultra detailed eyes, cinematic lighting, (hyperdetailed:1.15), outdoors . High dynamic range, vivid, rich details, clear shadows and highlights, realistic, intense, enhanced contrast, highly detailed","flat, low contrast, oversaturated, underexposed, overexposed, blurred, noisy, (worst quality:2.00), (low quality:2.00), (normal quality:2.00), low-res,text,watermark",0.75,768,1024,"Steps: 25, Sampler: DPM++ 2M Karras, CFG scale: 7, Seed: 2507346466, Size: 768x1024, Model hash: 31e35c80fc, Model: sd_xl_base_1.0, Style Selector Enabled: True, Style Selector Randomize: False, Style Selector Style: HDR, ADetailer model: face_yolov8n.pt, ADetailer confidence: 0.3, ADetailer dilate/erode: 4, ADetailer mask blur: 4, ADetailer denoising strength: 0.4, ADetailer inpaint only masked: True, ADetailer inpaint padding: 32, ADetailer version: 23.9.3, Version: v1.6.0"
00028-4014020882.png,"anime artwork     ""prompt"": ""full body, walking pose, slow motion, (knight:1.2) female wearing multiple stitched layer (metal armor), (white silk cloak), (striped fabric:1.2), (insanely detailed, bloom:1.5), (highest quality, Alessandro Casagrande, Greg Rutkowski, Sally Mann, concept art, 4k), (analog:1.2), (high sharpness), (detailed pupils:1.1), (painting:1.1), (digital painting:1.1), detailed face and eyes, Masterpiece, best quality, (highly detailed photo:1.1), 8k, photorealistic, (black long hair, ecstatic:1.1), (young woman:1.1), sharp, (perfect body:1.1), realistic, real shadow, 3d, (arabic temple background:1.2), (by Michelangelo)""",No negative prompt,0.6666666666666666,512,768,"Steps: 25, Sampler: DPM++ 2M Karras, CFG scale: 7, Seed: 4014020882, Size: 512x768, Model hash: 15012c538f, Model: realisticVisionV51_v51VAE, Style Selector Enabled: True, Style Selector Randomize: True, Style Selector Style: Comic Book, TI hashes: ""easynegative: c74b4e810b03"", Version: v1.6.0"
00029-1466522708.png,cinematic film still Title: Portrait of a Beautiful Young Woman,No negative prompt,1.0,768,768,"Steps: 25, Sampler: DPM++ 2M Karras, CFG scale: 7, Seed: 1466522708, Size: 768x768, Model hash: 15012c538f, Model: realisticVisionV51_v51VAE, Style Selector Enabled: True, Style Selector Randomize: False, Style Selector Style: Cinematic, Version: v1.6.0"
00029-3667270754.png,"comic DNA Helix and Python Code:Combine a visually appealing DNA helix with snippets of Python code weaving through it, symbolizing the integration of AI and genetic research. . graphic illustration, comic art, graphic novel art, vibrant, highly detailed","photograph, deformed, glitch, noisy, realistic, stock photo, (worst quality:2.00), (low quality:2.00), (normal quality:2.00), low-res,text,watermark",0.75,768,1024,"Steps: 25, Sampler: DPM++ 2M Karras, CFG scale: 7, Seed: 3667270754, Size: 768x1024, Model hash: 31e35c80fc, Model: sd_xl_base_1.0, Style Selector Enabled: True, Style Selector Randomize: False, Style Selector Style: Comic Book, Version: v1.6.0"
00029-4014020883.png,"anime artwork     ""prompt"": ""full body, walking pose, slow motion, (knight:1.2) female wearing multiple stitched layer (metal armor), (white silk cloak), (striped fabric:1.2), (insanely detailed, bloom:1.5), (highest quality, Alessandro Casagrande, Greg Rutkowski, Sally Mann, concept art, 4k), (analog:1.2), (high sharpness), (detailed pupils:1.1), (painting:1.1), (digital painting:1.1), detailed face and eyes, Masterpiece, best quality, (highly detailed photo:1.1), 8k, photorealistic, (black long hair, ecstatic:1.1), (young woman:1.1), sharp, (perfect body:1.1), realistic, real shadow, 3d, (arabic temple background:1.2), (by Michelangelo)""",No negative prompt,0.6666666666666666,512,768,"Steps: 25, Sampler: DPM++ 2M Karras, CFG scale: 7, Seed: 4014020883, Size: 512x768, Model hash: 15012c538f, Model: realisticVisionV51_v51VAE, Style Selector Enabled: True, Style Selector Randomize: True, Style Selector Style: Comic Book, TI hashes: ""easynegative: c74b4e810b03"", Version: v1.6.0"
00030-3885735086.png,"comic Microscope and Circuit:Blend an image of a microscope with circuitry elements to represent the merging of technology and healthcare at a microscopic level. . graphic illustration, comic art, graphic novel art, vibrant, highly detailed","photograph, deformed, glitch, noisy, realistic, stock photo, (worst quality:2.00), (low quality:2.00), (normal quality:2.00), low-res,text,watermark",0.75,768,1024,"Steps: 25, Sampler: DPM++ 2M Karras, CFG scale: 7, Seed: 3885735086, Size: 768x1024, Model hash: 31e35c80fc, Model: sd_xl_base_1.0, Style Selector Enabled: True, Style Selector Randomize: False, Style Selector Style: Comic Book, Version: v1.6.0"
00030-394590607.png,"Psychedelic style     ""prompt"": ""full body, walking pose, slow motion, (knight:1.2) female wearing multiple stitched layer (metal armor), (white silk cloak), (striped fabric:1.2), (insanely detailed, bloom:1.5), (highest quality, Alessandro Casagrande, Greg Rutkowski, Sally Mann, concept art, 4k), (analog:1.2), (high sharpness), (detailed pupils:1.1), (painting:1.1), (digital painting:1.1), detailed face and eyes, Masterpiece, best quality, (highly detailed photo:1.1), 8k, photorealistic, (black long hair, ecstatic:1.1), (young woman:1.1), sharp, (perfect body:1.1), realistic, real shadow, 3d, (arabic temple background:1.2), (by Michelangelo)""",No negative prompt,0.6666666666666666,512,768,"Steps: 25, Sampler: DPM++ 2M Karras, CFG scale: 7, Seed: 394590607, Size: 512x768, Model hash: 15012c538f, Model: realisticVisionV51_v51VAE, Style Selector Enabled: True, Style Selector Randomize: True, Style Selector Style: Film Noir, ADetailer model: face_yolov8n.pt, ADetailer confidence: 0.3, ADetailer dilate/erode: 4, ADetailer mask blur: 4, ADetailer denoising strength: 0.4, ADetailer inpaint only masked: True, ADetailer inpaint padding: 32, ADetailer version: 23.9.3, TI hashes: ""easynegative: c74b4e810b03"", Version: v1.6.0"
